enrollment_id,user_id,course_id,current_status
8937,1135,923,inactive
8938,1003,837,inactive
8939,5589,904,inactive
8940,9913,335,active
8941,4976,415,inactive
8942,1019,510,active
8943,5207,592,inactive
8944,3964,51,inactive
8945,3300,914,active
8946,1852,701,inactive
8947,5113,338,active
8948,3562,664,inactive
8949,4374,75,inactive
8950,8645,705,inactive
8951,4163,825,inactive
8952,3052,610,active
8953,9665,157,active
8954,9447,876,active
8955,4379,772,inactive
8956,4922,406,active
8957,4101,949,active
8958,5692,993,active
8959,9105,675,inactive
8960,1858,919,active
8961,9791,568,inactive
8962,5610,808,active
8963,4955,244,inactive
8964,4600,890,inactive
8965,7220,495,inactive
8966,6102,892,inactive
8967,6008,534,inactive
8968,2820,583,inactive
8969,6653,585,active
8970,6994,445,inactive
8971,2042,868,active
8972,7397,498,active
8973,8249,286,inactive
8974,7974,221,active
8975,7236,409,inactive
8976,2866,342,active
8977,8470,806,inactive
8978,4421,165,active
8979,6591,34,inactive
8980,8469,859,active
8981,5042,650,active
8982,204,326,active
8983,3244,391,inactive
8984,4140,768,inactive
8985,3251,706,active
8986,2732,174,inactive
8987,9247,845,inactive
8988,9378,382,active
8989,3025,197,active
8990,7008,634,active
8991,8240,339,active
8992,1057,940,active
8993,9472,276,inactive
8994,188,514,active
8995,2235,577,active
8996,3182,1003,active
8997,7713,498,active
8998,2359,960,active
8999,10013,162,active
9000,775,913,active
9001,9781,202,active
9002,370,941,inactive
9003,7947,156,active
9004,9247,207,inactive
9005,1626,265,inactive
9006,8230,497,inactive
9007,5270,523,inactive
9008,274,573,active
9009,1628,558,active
9010,3368,526,inactive
9011,7942,464,inactive
9012,1020,73,inactive
9013,288,839,inactive
9014,306,534,inactive
9015,3471,787,active
9016,1224,868,inactive
9017,8274,745,active
9018,6857,786,active
9019,439,1004,active
9020,6338,142,inactive
9021,8340,256,inactive
9022,2558,844,inactive
9023,6547,688,inactive
9024,1459,750,active
9025,4939,460,inactive
9026,7054,135,active
9027,1934,600,inactive
9028,3273,377,active
9029,2245,597,inactive
9030,2060,985,inactive
9031,2506,531,inactive
9032,6555,583,inactive
9033,1350,974,inactive
9034,273,493,inactive
9035,4197,235,inactive
9036,3591,643,active
9037,6575,408,active
9038,6007,749,inactive
9039,3628,377,active
9040,2957,261,inactive
9041,2066,58,active
9042,8603,866,active
9043,286,1029,active
9044,3698,89,active
9045,8964,772,active
9046,31,592,active
9047,5237,864,inactive
9048,4852,512,inactive
9049,1154,393,active
9050,6780,229,active
9051,6462,620,inactive
9052,936,598,inactive
9053,7527,576,inactive
9054,3333,302,inactive
9055,6227,695,inactive
9056,206,612,active
9057,1595,599,inactive
9058,2744,349,active
9059,6519,468,inactive
9060,1435,937,inactive
9061,8758,893,inactive
9062,1427,432,active
9063,4497,358,active
9064,9852,640,active
9065,7474,96,active
9066,785,556,active
9067,3693,945,active
9068,8096,521,inactive
9069,517,278,inactive
9070,9034,582,active
9071,2803,903,inactive
9072,6940,69,inactive
9073,8465,118,inactive
9074,4741,52,inactive
9075,3820,479,active
9076,6638,498,inactive
9077,5221,152,active
9078,294,872,inactive
9079,3437,664,inactive
9080,1557,37,active
9081,4841,870,active
9082,8808,672,inactive
9083,5095,455,inactive
9084,8987,461,inactive
9085,7722,722,inactive
9086,1048,548,active
9087,4187,915,inactive
9088,6055,182,inactive
9089,5150,565,inactive
9090,9764,293,active
9091,4276,621,active
9092,6135,802,active
9093,6366,74,active
9094,3258,777,active
9095,8739,772,active
9096,2861,724,active
9097,1206,471,active
9098,7126,866,inactive
9099,9488,83,inactive
9100,5193,173,inactive
9101,907,811,inactive
9102,6291,523,inactive
9103,8111,491,inactive
9104,8861,632,active
9105,7776,655,inactive
9106,6890,857,inactive
9107,3040,356,inactive
9108,6896,855,active
9109,3840,607,inactive
9110,4196,558,inactive
9111,143,720,active
9112,1536,544,active
9113,2063,602,inactive
9114,2206,509,inactive
9115,442,184,active
9116,1216,1021,inactive
9117,6137,259,inactive
9118,3317,684,inactive
9119,1848,72,inactive
9120,1533,632,inactive
9121,5856,849,active
9122,1500,309,inactive
9123,6294,705,active
9124,9434,429,inactive
9125,1833,277,inactive
9126,4824,341,inactive
9127,304,587,inactive
9128,8958,168,inactive
9129,7810,585,inactive
9130,1759,922,active
9131,9247,107,active
9132,420,34,inactive
9133,3247,787,active
9134,4823,1028,active
9135,763,196,inactive
9136,3405,358,inactive
9137,8146,390,inactive
9138,9822,76,inactive
9139,5871,297,inactive
9140,5141,88,active
9141,7775,762,active
9142,3093,661,inactive
9143,942,741,inactive
9144,8054,761,active
9145,5952,1021,inactive
9146,2019,958,inactive
9147,8267,216,active
9148,4281,236,active
9149,7475,968,inactive
9150,8814,886,inactive
9151,9631,722,active
9152,6512,555,active
9153,2425,548,inactive
9154,211,860,inactive
9155,4019,692,active
9156,659,734,inactive
9157,758,60,active
9158,6553,677,inactive
9159,6345,462,active
9160,652,325,active
9161,9523,112,inactive
9162,4714,165,inactive
9163,7484,588,active
9164,9187,669,inactive
9165,951,353,inactive
9166,3041,565,inactive
9167,9383,66,inactive
9168,5574,532,inactive
9169,8911,1022,inactive
9170,9362,560,active
9171,357,930,inactive
9172,6215,812,active
9173,8091,436,inactive
9174,6859,380,active
9175,3652,796,active
9176,8622,49,inactive
9177,9901,198,active
9178,3215,344,active
9179,1675,84,active
9180,4483,581,inactive
9181,72,102,inactive
9182,6442,778,active
9183,558,128,active
9184,2818,274,active
9185,3553,891,active
9186,2373,404,inactive
9187,6198,220,active
9188,3907,755,active
9189,442,337,inactive
9190,8754,216,inactive
9191,7833,256,inactive
9192,6926,861,active
9193,2037,55,inactive
9194,3292,214,inactive
9195,1676,818,active
9196,6226,1009,inactive
9197,5293,244,active
9198,6795,31,active
9199,3285,356,inactive
9200,2210,513,inactive
9201,4114,594,active
9202,5579,762,inactive
9203,5147,192,inactive
9204,946,181,inactive
9205,637,668,active
9206,7323,812,inactive
9207,7697,109,active
9208,7905,651,inactive
9209,5718,409,active
9210,5750,88,active
9211,9645,915,inactive
9212,7269,235,active
9213,8910,272,inactive
9214,6510,708,active
9215,1083,801,active
9216,5519,264,active
9217,780,986,active
9218,4207,983,active
9219,9283,722,inactive
9220,1371,392,inactive
9221,6722,548,active
9222,6417,69,active
9223,6523,924,active
9224,2277,363,active
9225,5601,193,active
9226,866,114,inactive
9227,6704,595,active
9228,3057,345,inactive
9229,9257,344,inactive
9230,6125,237,active
9231,9596,357,inactive
9232,7208,708,inactive
9233,1965,999,inactive
9234,4751,161,active
9235,4022,971,active
9236,6951,546,active
9237,7527,848,inactive
9238,3942,102,active
9239,8019,33,active
9240,4794,252,active
9241,924,755,inactive
9242,6754,207,inactive
9243,4260,654,active
9244,5154,507,active
9245,6931,742,active
9246,7781,996,active
9247,6625,78,inactive
9248,4271,162,active
9249,5562,919,inactive
9250,4025,115,inactive
9251,3366,707,active
9252,9470,791,active
9253,6335,536,active
9254,8758,750,active
9255,4329,715,inactive
9256,1914,363,active
9257,3352,362,inactive
9258,8948,673,inactive
9259,4139,54,active
9260,7573,257,inactive
9261,2927,313,inactive
9262,6794,143,inactive
9263,4038,713,inactive
9264,2463,73,inactive
9265,9921,847,inactive
9266,8171,980,active
9267,8700,561,active
9268,8138,240,active
9269,1813,635,active
9270,6822,1024,active
9271,4621,438,active
9272,9196,934,inactive
9273,1745,719,active
9274,3035,332,active
9275,9480,386,active
9276,8991,112,inactive
9277,1902,636,inactive
9278,5288,443,inactive
9279,4876,117,active
9280,9355,778,active
9281,3492,730,active
9282,2559,410,active
9283,4925,620,active
9284,6467,967,inactive
9285,7266,614,inactive
9286,7510,708,inactive
9287,2659,399,inactive
9288,316,180,active
9289,1062,809,active
9290,9793,911,inactive
9291,1167,667,active
9292,623,341,inactive
9293,5810,1012,inactive
9294,6126,898,active
9295,4939,49,active
9296,7016,719,active
9297,9866,262,active
9298,5039,539,inactive
9299,4999,630,active
9300,4522,96,inactive
9301,3240,314,active
9302,4455,515,inactive
9303,7680,651,inactive
9304,8562,100,active
9305,7639,486,inactive
9306,4057,695,active
9307,8895,78,inactive
9308,9270,912,inactive
9309,3078,84,active
9310,598,539,active
9311,6030,199,inactive
9312,2518,604,inactive
9313,2242,547,active
9314,7720,115,inactive
9315,6709,913,inactive
9316,4253,97,inactive
9317,8982,737,active
9318,1179,52,active
9319,3841,81,inactive
9320,7037,777,active
9321,3691,885,active
9322,5213,64,inactive
9323,521,187,active
9324,6006,837,inactive
9325,1872,283,inactive
9326,5020,413,active
9327,3160,32,inactive
9328,6916,905,active
9329,6705,511,inactive
9330,2406,757,inactive
9331,4703,331,active
9332,8670,883,inactive
9333,6815,265,inactive
9334,2976,903,active
9335,7720,386,inactive
9336,5134,447,inactive
9337,3328,948,active
9338,8397,708,active
9339,6612,984,inactive
9340,9468,576,active
9341,7381,359,active
9342,3438,659,active
9343,6682,116,inactive
9344,5581,833,inactive
9345,5847,320,inactive
9346,5806,707,active
9347,4722,848,inactive
9348,2966,617,active
9349,2376,81,inactive
9350,3820,118,inactive
9351,2411,636,inactive
9352,9941,190,inactive
9353,1649,848,active
9354,1677,103,inactive
9355,3003,172,active
9356,5688,53,active
9357,431,449,active
9358,2068,324,inactive
9359,1273,92,active
9360,5812,408,inactive
9361,5984,621,active
9362,2613,530,active
9363,7153,308,active
9364,5518,658,inactive
9365,7482,569,inactive
9366,248,163,inactive
9367,4732,957,inactive
9368,697,165,inactive
9369,8393,429,active
9370,8048,969,active
9371,5342,218,active
9372,510,345,inactive
9373,4382,146,active
9374,342,63,inactive
9375,3064,621,active
9376,3897,647,active
9377,9297,727,inactive
9378,5431,479,active
9379,8442,397,inactive
9380,615,85,inactive
9381,7281,473,inactive
9382,7714,533,inactive
9383,2288,121,inactive
9384,7535,641,inactive
9385,7626,708,inactive
9386,7901,72,active
9387,8244,517,inactive
9388,3141,1029,inactive
9389,7973,176,active
9390,9542,356,inactive
9391,8909,905,inactive
9392,9882,466,inactive
9393,7661,834,inactive
9394,9667,554,inactive
9395,5633,475,inactive
9396,2375,263,inactive
9397,6574,235,active
9398,3622,841,active
9399,9206,787,active
9400,5942,203,active
9401,1388,534,inactive
9402,8515,1000,inactive
9403,2244,354,active
9404,395,294,inactive
9405,8930,639,inactive
9406,9892,483,inactive
9407,6722,571,inactive
9408,4962,615,inactive
9409,306,268,active
9410,1212,244,inactive
9411,8141,192,active
9412,3510,195,active
9413,9037,37,active
9414,9414,860,active
9415,9175,868,inactive
9416,5710,535,active
9417,9119,452,active
9418,6984,981,inactive
9419,8351,969,active
9420,8742,777,inactive
9421,2003,942,inactive
9422,5741,221,inactive
9423,7800,333,active
9424,2992,387,active
9425,5480,767,active
9426,3685,777,active
9427,943,140,active
9428,6768,481,inactive
9429,7078,995,active
9430,3705,423,active
9431,4641,370,active
9432,375,753,inactive
9433,3231,389,active
9434,917,604,inactive
9435,6195,189,inactive
9436,2970,932,inactive
9437,243,533,inactive
9438,4809,70,inactive
9439,6217,555,inactive
9440,3861,113,active
9441,5649,329,inactive
9442,5963,1002,inactive
9443,5706,489,inactive
9444,2458,257,active
9445,6936,44,inactive
9446,3295,737,active
9447,8688,739,inactive
9448,324,52,active
9449,8629,420,inactive
9450,7069,627,active
9451,4994,784,inactive
9452,1506,72,inactive
9453,8231,620,inactive
9454,2752,193,inactive
9455,2103,247,active
9456,9212,758,inactive
9457,9004,922,active
9458,7375,1003,active
9459,8013,309,inactive
9460,2635,199,active
9461,7943,958,inactive
9462,7650,945,inactive
9463,4860,502,active
9464,777,437,active
9465,1142,163,active
9466,9070,891,active
9467,2396,75,active
9468,2157,667,active
9469,9680,517,active
9470,9752,112,active
9471,1072,266,active
9472,3811,92,inactive
9473,2491,948,active
9474,4940,520,active
9475,10022,946,inactive
9476,5480,176,active
9477,1901,728,inactive
9478,6324,706,active
9479,6734,694,inactive
9480,551,89,inactive
9481,6335,595,active
9482,2409,611,active
9483,7359,550,active
9484,458,321,inactive
9485,4954,632,inactive
9486,4783,869,active
9487,2497,499,inactive
9488,418,815,inactive
9489,4433,52,inactive
9490,5102,36,inactive
9491,2818,125,inactive
9492,6733,740,active
9493,1629,725,active
9494,8904,986,inactive
9495,6784,78,active
9496,9115,225,active
9497,228,133,active
9498,1469,426,inactive
9499,6779,839,inactive
9500,5997,497,active
9501,8302,106,active
9502,1974,418,inactive
9503,6423,617,inactive
9504,4237,902,active
9505,1377,703,active
9506,5989,469,inactive
9507,1478,757,active
9508,1410,541,inactive
9509,2071,924,active
9510,5944,233,inactive
9511,5433,666,inactive
9512,7112,710,inactive
9513,5651,333,active
9514,5409,769,inactive
9515,7631,437,active
9516,1149,936,active
9517,8906,78,active
9518,8496,835,active
9519,1339,776,inactive
9520,6789,221,inactive
9521,1340,654,active
9522,3943,525,active
9523,9298,280,inactive
9524,9070,777,active
9525,2158,831,active
9526,1531,417,inactive
9527,6260,1011,inactive
9528,4960,342,active
9529,8587,216,inactive
9530,1829,185,inactive
9531,3709,694,active
9532,3898,862,inactive
9533,9434,524,active
9534,3107,812,inactive
9535,5379,716,active
9536,1557,580,active
9537,2524,569,inactive
9538,6407,728,inactive
9539,9470,601,active
9540,4021,122,inactive
9541,9766,170,inactive
9542,7286,512,inactive
9543,7124,252,inactive
9544,2172,304,inactive
9545,4968,858,inactive
9546,3566,335,active
9547,2448,542,inactive
9548,8111,908,active
9549,1096,182,inactive
9550,9928,279,inactive
9551,6791,305,active
9552,5166,657,active
9553,6527,886,active
9554,5181,719,inactive
9555,6192,241,active
9556,5747,382,inactive
9557,5248,761,inactive
9558,1755,223,inactive
9559,9533,790,inactive
9560,5844,654,active
9561,1727,90,active
9562,7905,351,inactive
9563,8638,966,active
9564,5163,571,active
9565,4723,873,inactive
9566,8992,972,active
9567,3290,482,active
9568,4881,611,active
9569,2668,885,inactive
9570,6083,292,active
9571,7573,579,inactive
9572,7482,998,inactive
9573,591,437,inactive
9574,9135,531,active
9575,3358,733,active
9576,3942,368,active
9577,4650,360,active
9578,4795,905,inactive
9579,1473,714,inactive
9580,2116,971,active
9581,6935,739,active
9582,1912,268,active
9583,5378,619,active
9584,6800,490,inactive
9585,3507,305,inactive
9586,1241,111,inactive
9587,9641,761,active
9588,5136,587,inactive
9589,7800,980,active
9590,8606,485,active
9591,9873,222,inactive
9592,6180,180,active
9593,4597,475,active
9594,9271,666,active
9595,9659,447,active
9596,3752,982,active
9597,2138,777,inactive
9598,4315,74,active
9599,553,532,inactive
9600,520,387,active
9601,6397,198,active
9602,4321,753,active
9603,4844,46,active
9604,5237,871,inactive
9605,7961,444,active
9606,9128,190,inactive
9607,5265,80,active
9608,1279,616,active
9609,9088,994,active
9610,5512,917,active
9611,3212,106,inactive
9612,8621,598,inactive
9613,3317,997,inactive
9614,5203,324,inactive
9615,6201,289,inactive
9616,8465,219,active
9617,5348,122,active
9618,1142,233,active
9619,1832,643,inactive
9620,2109,974,active
9621,4194,757,inactive
9622,7508,474,active
9623,1013,439,active
9624,2543,907,inactive
9625,4750,932,inactive
9626,2019,266,inactive
9627,8729,261,inactive
9628,2389,964,active
9629,3046,680,inactive
9630,8296,433,active
9631,3567,139,inactive
9632,5487,384,inactive
9633,5871,244,active
9634,5674,539,inactive
9635,5710,664,inactive
9636,6795,917,active
9637,5928,213,active
9638,3720,276,inactive
9639,8003,523,active
9640,7671,1025,active
9641,9506,330,active
9642,8959,678,inactive
9643,718,727,active
9644,107,175,active
9645,8239,545,active
9646,3400,126,inactive
9647,3376,283,active
9648,2166,628,active
9649,3028,748,active
9650,5900,466,active
9651,2714,556,inactive
9652,3893,636,inactive
9653,9723,423,inactive
9654,630,1017,inactive
9655,7220,659,inactive
9656,5662,942,active
9657,8387,806,inactive
9658,6543,282,inactive
9659,204,944,active
9660,6906,658,inactive
9661,5968,312,inactive
9662,3443,235,active
9663,2322,275,active
9664,7963,478,inactive
9665,9887,192,active
9666,4280,771,inactive
9667,5967,214,inactive
9668,8741,433,active
9669,4775,911,active
9670,7373,474,inactive
9671,4520,445,active
9672,5902,295,inactive
9673,6316,839,active
9674,821,399,active
9675,574,968,active
9676,7271,301,active
9677,6111,679,active
9678,3935,239,inactive
9679,6418,133,active
9680,5588,646,inactive
9681,5436,143,inactive
9682,7163,983,active
9683,9747,117,inactive
9684,4887,130,active
9685,9105,98,inactive
9686,4007,606,inactive
9687,1279,517,inactive
9688,3838,195,active
9689,282,819,inactive
9690,2106,722,inactive
9691,574,112,active
9692,78,193,active
9693,9437,277,active
9694,6757,933,inactive
9695,9309,88,active
9696,6743,298,active
9697,5183,572,active
9698,2351,658,inactive
9699,2010,108,inactive
9700,9487,854,inactive
9701,8632,270,active
9702,4524,527,active
9703,735,253,inactive
9704,3264,964,inactive
9705,5744,975,inactive
9706,6649,590,active
9707,2004,630,active
9708,7910,683,inactive
9709,4556,391,inactive
9710,1914,721,inactive
9711,7905,729,active
9712,8216,195,active
9713,7368,593,inactive
9714,8856,147,active
9715,6355,849,active
9716,7763,514,active
9717,4064,957,inactive
9718,9143,374,inactive
9719,2698,260,inactive
9720,6811,413,active
9721,2793,979,inactive
9722,142,871,inactive
9723,2829,965,inactive
9724,9758,898,active
9725,6075,622,active
9726,4004,561,inactive
9727,8390,475,active
9728,7367,844,active
9729,6197,77,active
9730,2481,375,active
9731,3140,191,inactive
9732,8828,111,inactive
9733,4618,680,inactive
9734,9505,673,inactive
9735,3484,869,active
9736,7387,610,active
9737,7437,52,inactive
9738,3107,151,inactive
9739,7526,529,inactive
9740,4631,832,inactive
9741,8130,618,inactive
9742,8061,709,inactive
9743,1497,1013,inactive
9744,9942,419,inactive
9745,9922,932,active
9746,8852,268,inactive
9747,6688,910,inactive
9748,2931,592,inactive
9749,7586,558,active
9750,360,737,inactive
9751,1451,242,inactive
9752,9630,802,active
9753,5535,45,active
9754,9686,500,active
9755,7592,52,active
9756,7215,246,inactive
9757,4565,960,active
9758,8519,543,inactive
9759,7013,748,active
9760,6937,925,active
9761,6622,734,active
9762,7525,417,inactive
9763,6497,527,active
9764,9568,530,active
9765,8328,73,active
9766,9478,189,inactive
9767,8163,385,inactive
9768,5745,423,inactive
9769,2476,157,inactive
9770,2827,663,active
9771,2884,171,active
9772,1580,914,inactive
9773,979,867,active
9774,257,509,active
9775,7642,415,active
9776,7018,108,inactive
9777,2528,1008,active
9778,1572,338,active
9779,9363,667,inactive
9780,1029,574,active
9781,2544,709,inactive
9782,2560,168,active
9783,7821,61,active
9784,5637,452,inactive
9785,5986,542,inactive
9786,2324,702,active
9787,2227,964,active
9788,2411,711,active
9789,9133,876,active
9790,7895,304,inactive
9791,4941,402,inactive
9792,8604,627,active
9793,3509,502,inactive
9794,3084,357,active
9795,1472,796,active
9796,3581,731,inactive
9797,8470,863,inactive
9798,4286,1010,active
9799,9766,811,active
9800,2275,190,inactive
9801,4100,726,inactive
9802,4798,534,inactive
9803,8260,618,active
9804,9788,888,active
9805,4929,110,active
9806,9159,226,active
9807,5765,957,inactive
9808,1667,265,inactive
9809,9573,667,active
9810,9999,541,inactive
9811,858,842,active
9812,5097,583,inactive
9813,523,572,active
9814,3156,672,active
9815,8170,911,active
9816,3297,540,inactive
9817,5889,577,inactive
9818,4966,119,inactive
9819,1326,290,active
9820,3135,258,inactive
9821,9313,517,active
9822,1352,984,inactive
9823,68,89,active
9824,6109,659,inactive
9825,560,346,active
9826,757,703,active
9827,7344,324,inactive
9828,1050,957,active
9829,8773,464,active
9830,2906,454,inactive
9831,5416,834,active
9832,5008,511,active
9833,2721,378,active
9834,6131,611,inactive
9835,6047,680,inactive
9836,5691,979,inactive
9837,2688,209,active
9838,7245,123,active
9839,7542,115,active
9840,3575,965,inactive
9841,6484,874,active
9842,6974,49,inactive
9843,4179,892,active
9844,7067,502,inactive
9845,1030,798,active
9846,3842,188,active
9847,7256,392,active
9848,8540,85,active
9849,4898,393,active
9850,8967,167,active
9851,6377,974,active
9852,7193,473,active
9853,2331,952,active
9854,8583,723,inactive
9855,4641,136,inactive
9856,8892,803,inactive
9857,5585,482,active
9858,1997,849,active
9859,4134,92,inactive
9860,5812,943,active
9861,6164,593,active
9862,9480,913,inactive
9863,8507,207,inactive
9864,8391,587,active
9865,5134,106,inactive
9866,9506,269,active
9867,7854,826,active
9868,5060,871,inactive
9869,310,311,inactive
9870,5109,566,inactive
9871,1327,270,active
9872,9148,499,inactive
9873,1532,140,inactive
9874,9658,856,inactive
9875,1137,681,inactive
9876,5990,371,active
9877,6760,396,inactive
9878,8917,1009,inactive
9879,4320,856,inactive
9880,4809,588,inactive
9881,5059,868,active
9882,2278,830,inactive
9883,5843,355,active
9884,3797,417,active
9885,933,920,active
9886,168,895,inactive
9887,2743,564,inactive
9888,291,386,inactive
9889,1692,730,inactive
9890,802,279,active
9891,8736,1009,inactive
9892,5613,605,inactive
9893,9208,239,active
9894,3928,684,inactive
9895,8012,481,active
9896,2598,555,active
9897,742,534,inactive
9898,1527,996,inactive
9899,6203,364,inactive
9900,5848,969,inactive
9901,7900,749,inactive
9902,9102,282,active
9903,1897,810,active
9904,9540,474,active
9905,2590,780,active
9906,3976,463,active
9907,551,371,active
9908,6013,859,inactive
9909,1016,174,active
9910,7825,240,active
9911,6019,499,inactive
9912,3236,260,active
9913,679,1003,active
9914,2187,84,active
9915,5564,284,inactive
9916,87,618,active
9917,7059,53,active
9918,7223,250,inactive
9919,7681,220,active
9920,3745,445,inactive
9921,4342,977,inactive
9922,9316,81,active
9923,6139,916,active
9924,9055,179,inactive
9925,1349,609,active
9926,9430,571,inactive
9927,5523,908,inactive
9928,3104,924,inactive
9929,8570,646,inactive
9930,5111,1008,active
9931,481,946,active
9932,1472,433,inactive
9933,5021,337,inactive
9934,3435,148,active
9935,6805,138,active
9936,2696,487,inactive
9937,405,810,inactive
9938,9263,789,active
9939,592,245,inactive
9940,3640,606,active
9941,4575,314,active
9942,660,420,active
9943,9153,614,active
9944,8469,556,inactive
9945,1462,897,active
9946,8560,918,active
9947,9324,128,inactive
9948,2102,175,active
9949,1787,191,inactive
9950,5325,239,inactive
9951,1108,116,inactive
9952,2383,664,inactive
9953,5829,201,active
9954,2684,924,active
9955,5194,32,inactive
9956,3125,71,active
9957,4435,398,inactive
9958,450,733,active
9959,1691,109,inactive
9960,9843,675,active
9961,308,383,active
9962,9577,970,inactive
9963,8113,425,active
9964,4610,160,inactive
9965,6473,149,active
9966,9335,644,active
9967,3315,238,active
9968,4853,845,active
9969,934,931,active
9970,4765,612,active
9971,9380,727,inactive
9972,911,237,active
9973,1695,862,active
9974,9963,896,active
9975,6055,211,active
9976,8696,75,inactive
9977,5954,506,inactive
9978,6988,249,inactive
9979,7639,60,active
9980,8888,646,active
9981,5007,353,inactive
9982,3831,805,inactive
9983,2513,499,inactive
9984,7829,826,active
9985,7314,154,active
9986,4285,536,inactive
9987,5869,1007,inactive
9988,230,245,active
9989,4097,312,active
9990,6078,643,inactive
9991,7459,311,active
9992,8016,841,active
9993,7502,324,inactive
9994,925,830,active
9995,186,812,inactive
9996,1951,283,inactive
9997,696,1008,active
9998,1507,142,inactive
9999,7904,812,active
10000,3146,973,active
10001,2576,120,inactive
10002,6391,418,active
10003,8503,779,active
10004,107,487,inactive
10005,5739,611,inactive
10006,9352,433,inactive
10007,814,389,inactive
10008,8672,682,inactive
10009,9868,898,active
10010,7750,35,active
10011,8656,198,active
10012,285,62,active
10013,10030,820,active
10014,7513,618,inactive
10015,5989,239,active
10016,4796,208,active
10017,5100,654,active
10018,3147,270,inactive
10019,8281,539,inactive
10020,9141,1000,inactive
10021,126,980,inactive
10022,9046,479,inactive
10023,7196,555,inactive
10024,7421,409,active
10025,2611,433,active
10026,4259,590,active
10027,1407,857,inactive
10028,5304,415,active
10029,4561,696,active
10030,2149,118,inactive
10031,9782,505,inactive
10032,6826,321,inactive
10033,9530,277,inactive
10034,3009,162,inactive
10035,2996,716,inactive
10036,5918,920,active
10037,2058,921,inactive
10038,3889,493,inactive
10039,8196,187,inactive
10040,4448,141,active
10041,1623,441,active
10042,5844,273,active
10043,4006,273,inactive
10044,1139,949,active
10045,7241,718,active
10046,6614,56,inactive
10047,2000,464,inactive
10048,5365,831,inactive
10049,4398,204,inactive
10050,6558,355,active
10051,9999,882,inactive
10052,7298,251,active
10053,780,461,inactive
10054,3603,626,inactive
10055,1925,408,inactive
10056,7036,393,active
10057,9489,999,inactive
10058,832,620,active
10059,4300,926,inactive
10060,7674,115,active
10061,3309,314,inactive
10062,273,396,inactive
10063,2658,128,active
10064,9946,476,active
10065,8822,336,active
10066,6032,686,active
10067,3768,775,active
10068,5267,511,active
10069,9718,658,inactive
10070,4887,901,active
10071,2051,110,active
10072,7298,792,active
10073,5962,213,active
10074,9150,537,active
10075,3613,678,inactive
10076,6344,548,active
10077,1528,974,active
10078,118,519,inactive
10079,5673,193,active
10080,3552,955,active
10081,6845,740,active
10082,5863,389,active
10083,884,858,inactive
10084,8443,892,inactive
10085,1827,429,inactive
10086,4983,981,inactive
10087,2691,37,active
10088,2182,170,inactive
10089,4001,146,active
10090,10019,348,inactive
10091,1192,561,active
10092,8512,101,active
10093,647,600,inactive
10094,8861,668,inactive
10095,7334,221,active
10096,9272,824,inactive
10097,3839,953,active
10098,7365,107,active
10099,5590,155,inactive
10100,5810,921,active
10101,9898,593,inactive
10102,3257,350,inactive
10103,6219,113,active
10104,6132,713,inactive
10105,9477,672,active
10106,4751,107,active
10107,7648,45,inactive
10108,2463,291,active
10109,3286,360,inactive
10110,1019,319,inactive
10111,5655,577,inactive
10112,3540,735,inactive
10113,7358,964,active
10114,5531,719,active
10115,4980,1021,inactive
10116,595,892,inactive
10117,7942,883,active
10118,3280,951,active
10119,84,242,active
10120,4688,1006,inactive
10121,5901,426,inactive
10122,738,483,inactive
10123,6271,1028,active
10124,5619,915,active
10125,90,510,inactive
10126,2686,159,active
10127,4644,616,active
10128,1369,434,active
10129,6120,521,inactive
10130,3579,44,active
10131,9582,609,inactive
10132,2161,794,active
10133,3453,136,inactive
10134,6446,605,active
10135,6506,581,inactive
10136,9930,176,active
10137,9136,48,active
10138,9552,791,active
10139,116,510,inactive
10140,6438,548,inactive
10141,2504,160,active
10142,1552,768,inactive
10143,8148,456,active
10144,4429,310,active
10145,9837,833,inactive
10146,5383,796,inactive
10147,7393,535,active
10148,8434,913,inactive
10149,5655,820,active
10150,3287,286,active
10151,7058,202,inactive
10152,8574,658,active
10153,1937,115,active
10154,1571,583,inactive
10155,4931,695,active
10156,2795,129,inactive
10157,9911,367,active
10158,5767,865,active
10159,8314,354,inactive
10160,10029,93,active
10161,1957,361,inactive
10162,7407,653,active
10163,2808,340,active
10164,1992,877,inactive
10165,8959,137,inactive
10166,6364,220,inactive
10167,677,563,inactive
10168,6286,333,active
10169,7726,585,inactive
10170,558,1004,inactive
10171,9199,907,active
10172,8672,531,active
10173,407,342,active
10174,6562,671,inactive
10175,2850,235,inactive
10176,7865,367,active
10177,2440,762,active
10178,9662,143,active
10179,2092,978,inactive
10180,157,533,active
10181,8424,188,inactive
10182,9180,511,active
10183,4879,654,inactive
10184,3322,427,inactive
10185,5356,819,inactive
10186,7426,968,active
10187,1828,187,inactive
10188,8120,545,active
10189,4134,499,active
10190,6086,234,active
10191,3741,538,active
10192,8574,619,active
10193,2034,204,inactive
10194,388,1026,inactive
10195,3300,965,active
10196,8257,749,inactive
10197,8853,690,active
10198,412,937,inactive
10199,9515,874,active
10200,868,309,inactive
10201,8756,562,active
10202,8020,994,inactive
10203,7054,774,inactive
10204,3869,676,inactive
10205,9732,778,inactive
10206,2653,381,active
10207,429,255,active
10208,1267,671,inactive
10209,3587,249,active
10210,5996,144,active
10211,4064,126,inactive
10212,3844,965,active
10213,254,642,inactive
10214,7054,734,active
10215,4090,929,inactive
