activity_id,user_id,lesson_id,activity_time
20729,2515,5128,2024-09-30 15:30:00
20730,9254,181,2024-01-28 18:32:00
20731,8192,4604,2024-02-22 15:25:00
20732,353,584,2024-02-16 10:50:00
20733,1376,1701,2024-12-03 06:30:00
20734,5410,3323,2024-08-17 04:07:00
20735,4581,2113,2024-01-17 03:14:00
20736,7607,42,2024-11-02 06:57:00
20737,8795,4502,2024-09-17 01:54:00
20738,5340,3412,2024-04-05 07:53:00
20739,7692,5686,2024-09-15 04:11:00
20740,6740,1377,2024-11-10 21:50:00
20741,804,520,2024-10-14 21:19:00
20742,4250,2672,2024-09-25 12:20:00
20743,7274,5419,2024-02-26 11:15:00
20744,6293,116,2024-02-16 07:19:00
20745,4456,3716,2024-11-24 01:31:00
20746,6782,3217,2024-05-20 14:28:00
20747,6965,4466,2024-03-12 21:56:00
20748,1947,2525,2024-09-29 16:32:00
20749,6898,4099,2024-12-04 06:18:00
20750,5471,2571,2024-10-11 18:40:00
20751,6113,1741,2024-10-10 05:38:00
20752,2967,480,2024-07-08 22:10:00
20753,522,3874,2024-03-06 06:15:00
20754,8739,812,2024-08-18 07:37:00
20755,3408,3966,2024-01-07 19:19:00
20756,6202,264,2024-03-05 22:49:00
20757,1873,3320,2024-09-21 02:05:00
20758,9702,3133,2024-10-13 16:28:00
20759,7607,102,2024-06-06 15:52:00
20760,6108,4428,2024-01-09 06:02:00
20761,9454,2316,2024-05-02 20:35:00
20762,1163,4039,2024-10-25 19:42:00
20763,7173,4472,2024-02-21 16:06:00
20764,6612,4621,2024-06-11 10:36:00
20765,7536,2678,2024-09-10 07:12:00
20766,2528,3189,2024-03-31 21:03:00
20767,5968,5501,2024-07-22 19:00:00
20768,4265,5957,2024-11-14 09:18:00
20769,3576,5811,2024-12-13 14:48:00
20770,8337,565,2024-07-17 15:05:00
20771,9231,4985,2024-08-23 00:05:00
20772,6011,5738,2024-04-08 06:22:00
20773,679,5499,2024-11-18 22:37:00
20774,6326,841,2024-08-25 17:33:00
20775,5301,1320,2024-01-25 19:14:00
20776,6575,2466,2024-10-29 11:07:00
20777,1275,4635,2024-10-05 11:44:00
20778,7252,3449,2024-11-30 12:09:00
20779,4260,790,2024-11-16 08:52:00
20780,8008,3332,2024-03-17 09:40:00
20781,2761,5361,2024-07-17 13:24:00
20782,2565,4602,2024-12-25 16:02:00
20783,2776,4682,2024-08-23 02:51:00
20784,4566,3369,2024-08-05 19:17:00
20785,9383,4341,2024-02-13 05:22:00
20786,8895,1567,2024-10-04 22:28:00
20787,8594,5515,2024-03-01 22:13:00
20788,6594,3317,2024-08-26 18:55:00
20789,4860,1593,2024-12-22 05:20:00
20790,4267,3146,2024-07-20 09:43:00
20791,6720,4939,2024-09-08 20:26:00
20792,8476,5098,2024-04-08 00:26:00
20793,150,5105,2024-08-20 05:57:00
20794,7816,1346,2024-10-04 03:30:00
20795,1398,158,2024-04-29 09:12:00
20796,3834,3724,2024-09-30 07:08:00
20797,744,3021,2024-09-20 02:12:00
20798,8535,1369,2024-07-31 20:16:00
20799,8066,5160,2024-02-24 01:22:00
20800,9168,1758,2024-08-14 01:23:00
20801,8902,5094,2024-12-25 03:29:00
20802,1721,4431,2024-12-16 21:52:00
20803,4943,2588,2024-07-14 22:00:00
20804,5738,5887,2024-12-10 15:47:00
20805,3037,1575,2024-07-12 08:01:00
20806,9251,5241,2024-07-03 06:27:00
20807,1465,5146,2024-02-08 10:59:00
20808,6201,3995,2024-05-13 23:29:00
20809,534,3339,2024-11-20 12:43:00
20810,1468,1560,2024-06-20 19:08:00
20811,874,1005,2024-12-24 06:54:00
20812,4242,4390,2024-09-06 22:37:00
20813,7943,133,2024-03-07 15:55:00
20814,8621,4070,2024-04-01 04:24:00
20815,5527,4880,2024-09-22 05:49:00
20816,1520,2964,2024-06-11 21:03:00
20817,4126,2460,2024-03-11 06:40:00
20818,4773,5099,2024-08-12 15:22:00
20819,955,2356,2024-11-11 12:05:00
20820,6945,4095,2024-06-12 07:04:00
20821,6721,1763,2024-05-15 00:26:00
20822,1955,347,2024-02-27 23:55:00
20823,3587,3655,2024-07-04 17:54:00
20824,3124,1934,2024-01-06 21:20:00
20825,2434,1209,2024-04-15 01:36:00
20826,5917,942,2024-03-23 02:11:00
20827,7495,1876,2024-12-24 21:16:00
20828,8363,645,2024-08-15 01:51:00
20829,4568,5834,2024-04-06 01:16:00
20830,8224,3559,2024-01-12 13:21:00
20831,7462,5061,2024-01-06 13:31:00
20832,4957,2625,2024-12-30 07:41:00
20833,3969,1728,2024-05-24 07:16:00
20834,2800,2647,2024-04-08 06:35:00
20835,4307,4564,2024-03-25 00:05:00
20836,1801,1031,2024-09-30 17:54:00
20837,4317,2169,2024-09-06 13:08:00
20838,5451,1643,2024-08-18 23:15:00
20839,1913,824,2024-01-26 08:38:00
20840,8250,3249,2024-09-12 16:13:00
20841,6885,3255,2024-06-28 22:23:00
20842,5209,1871,2024-08-24 13:07:00
20843,881,3073,2024-07-14 00:56:00
20844,5755,3765,2024-05-18 02:45:00
20845,4430,4485,2024-08-02 20:31:00
20846,9381,3455,2024-10-25 12:26:00
20847,6038,1691,2024-06-20 03:14:00
20848,5424,4316,2024-09-18 12:42:00
20849,7111,5989,2024-08-06 15:40:00
20850,854,4487,2024-07-02 03:13:00
20851,4511,3273,2024-01-02 21:47:00
20852,9919,1345,2024-12-08 07:21:00
20853,127,6021,2024-12-25 08:47:00
20854,8225,3093,2024-09-04 11:53:00
20855,9588,331,2024-12-08 23:26:00
20856,464,4572,2024-01-18 20:19:00
20857,6575,3661,2024-05-27 12:26:00
20858,1702,1828,2024-07-02 11:20:00
20859,6459,2620,2024-10-24 23:34:00
20860,4398,3300,2024-02-21 11:00:00
20861,3934,759,2024-09-27 03:07:00
20862,8430,5319,2024-07-20 08:00:00
20863,7139,4431,2024-01-28 12:01:00
20864,6226,4414,2024-06-30 16:04:00
20865,4890,2653,2024-07-27 08:46:00
20866,4271,4139,2024-05-25 02:04:00
20867,4365,4715,2024-07-26 21:26:00
20868,3728,1664,2024-08-16 07:22:00
20869,6999,5721,2024-07-07 17:00:00
20870,2570,4445,2024-07-09 14:08:00
20871,7418,1279,2024-02-16 06:38:00
20872,7274,272,2024-02-22 12:23:00
20873,3262,2017,2024-12-15 14:51:00
20874,9870,597,2024-06-26 06:55:00
20875,386,2965,2024-12-28 10:24:00
20876,2411,1839,2024-07-19 07:46:00
20877,8752,3027,2024-05-18 20:00:00
20878,9097,1593,2024-10-02 14:01:00
20879,7560,5787,2024-04-02 03:49:00
20880,9437,4953,2024-12-23 07:59:00
20881,8445,5569,2024-01-20 18:08:00
20882,5931,528,2024-11-25 16:41:00
20883,1067,304,2024-05-03 03:56:00
20884,5168,5928,2024-01-05 04:51:00
20885,979,5246,2024-07-21 08:30:00
20886,9724,3748,2024-11-10 02:01:00
20887,5542,5240,2024-11-06 09:51:00
20888,1433,1453,2024-09-06 03:29:00
20889,7182,2503,2024-08-27 21:46:00
20890,4916,4140,2024-07-01 20:04:00
20891,1343,1266,2024-10-17 09:32:00
20892,2050,3819,2024-07-12 14:10:00
20893,195,2292,2024-07-20 13:30:00
20894,8087,723,2024-05-07 16:04:00
20895,6794,3522,2024-10-06 12:57:00
20896,9546,732,2024-07-17 16:39:00
20897,3806,5861,2024-07-05 15:00:00
20898,8967,5547,2024-01-17 01:50:00
20899,1378,3446,2024-11-08 04:36:00
20900,1126,2221,2024-01-29 02:08:00
20901,9215,4743,2024-09-18 05:04:00
20902,982,134,2024-08-28 18:51:00
20903,6127,560,2024-07-21 05:38:00
20904,7253,562,2024-09-07 13:34:00
20905,2332,4516,2024-08-06 09:43:00
20906,5538,2234,2024-11-19 21:13:00
20907,8795,5885,2024-11-21 15:14:00
20908,4565,3030,2024-03-19 04:12:00
20909,7677,3446,2024-07-11 22:21:00
20910,9787,2165,2024-08-17 13:48:00
20911,8309,2901,2024-01-31 12:05:00
20912,7902,5042,2024-10-19 04:41:00
20913,9264,4993,2024-04-22 02:38:00
20914,1469,3301,2024-12-11 14:56:00
20915,3837,4307,2024-01-09 05:32:00
20916,7206,3356,2024-05-10 21:59:00
20917,9087,513,2024-02-18 21:02:00
20918,9903,4964,2024-05-19 22:52:00
20919,8953,4985,2024-12-21 18:50:00
20920,9080,1220,2024-10-19 16:47:00
20921,9381,249,2024-03-19 09:21:00
20922,4852,3251,2024-10-31 07:21:00
20923,8749,4158,2024-03-05 05:31:00
20924,4465,98,2024-11-19 22:55:00
20925,311,4827,2024-01-23 14:01:00
20926,855,3879,2024-01-01 12:13:00
20927,8735,1278,2024-05-20 09:49:00
20928,1087,4552,2024-06-19 22:49:00
20929,6683,4948,2024-01-17 21:26:00
20930,3919,1648,2024-02-20 11:15:00
20931,6716,5077,2024-10-03 05:24:00
20932,9442,2560,2024-11-06 23:17:00
20933,6806,2222,2024-01-06 20:08:00
20934,1839,2063,2024-04-02 07:06:00
20935,4693,404,2024-01-03 00:17:00
20936,6502,1502,2024-05-02 16:10:00
20937,5313,1006,2024-02-13 06:21:00
20938,1411,5541,2024-05-06 10:55:00
20939,224,3914,2024-10-19 16:18:00
20940,2171,5887,2024-06-15 16:11:00
20941,6601,3108,2024-08-21 17:10:00
20942,6624,5681,2024-07-07 04:06:00
20943,4019,4084,2024-04-22 11:00:00
20944,4599,3505,2024-01-04 15:09:00
20945,125,2062,2024-02-14 11:53:00
20946,1346,244,2024-12-04 00:07:00
20947,8830,3170,2024-01-21 23:45:00
20948,523,563,2024-11-15 06:18:00
20949,1425,1217,2024-04-26 06:48:00
20950,1941,1556,2024-04-27 20:50:00
20951,9117,4799,2024-01-10 01:05:00
20952,9141,4329,2024-07-16 03:53:00
20953,4984,3469,2024-08-18 21:26:00
20954,5216,4610,2024-12-04 14:57:00
20955,2551,2135,2024-11-08 00:05:00
20956,2948,5218,2024-06-27 13:20:00
20957,6378,621,2024-09-28 17:27:00
20958,7366,2848,2024-01-15 14:52:00
20959,815,3826,2024-11-16 16:51:00
20960,361,2884,2024-11-18 13:09:00
20961,9948,4193,2024-09-29 18:59:00
20962,424,3078,2024-10-28 23:46:00
20963,6412,2807,2024-04-09 22:07:00
20964,204,3577,2024-07-18 13:05:00
20965,5873,1788,2024-04-27 03:16:00
20966,8233,5129,2024-07-03 10:38:00
20967,4425,3306,2024-03-11 12:46:00
20968,8415,3893,2024-03-13 17:11:00
20969,481,1394,2024-12-12 20:55:00
20970,9109,4887,2024-05-28 09:55:00
20971,9987,4338,2024-07-17 08:51:00
20972,8173,1366,2024-02-03 01:38:00
20973,8056,326,2024-12-14 12:47:00
20974,698,2157,2024-09-04 22:10:00
20975,8302,1453,2024-01-07 07:53:00
20976,9562,66,2024-07-22 03:39:00
20977,3246,3321,2024-05-14 20:00:00
20978,6178,2381,2024-02-20 20:24:00
20979,7135,2148,2024-09-08 22:07:00
20980,409,4818,2024-01-28 21:23:00
20981,8616,758,2024-04-07 13:43:00
20982,8651,2067,2024-09-10 07:24:00
20983,9489,3474,2024-05-12 10:31:00
20984,267,5714,2024-08-15 21:31:00
20985,85,3334,2024-01-13 19:51:00
20986,8646,723,2024-11-25 10:18:00
20987,2887,5540,2024-01-19 08:35:00
20988,2731,366,2024-06-07 10:43:00
20989,7866,5804,2024-04-30 18:33:00
20990,9649,2524,2024-02-16 02:19:00
20991,3946,4336,2024-03-31 13:46:00
20992,6915,2812,2024-06-16 18:33:00
20993,7755,3709,2024-01-29 16:43:00
20994,1123,4277,2024-09-29 12:41:00
20995,7698,5898,2024-09-14 02:39:00
20996,2591,5167,2024-04-27 04:54:00
20997,7577,1451,2024-02-12 00:28:00
20998,9121,5558,2024-07-02 15:48:00
20999,6437,2100,2024-12-29 04:05:00
21000,6725,1126,2024-09-22 06:36:00
21001,2735,2831,2024-04-29 20:34:00
21002,8612,803,2024-11-22 00:53:00
21003,9553,5459,2024-11-18 16:44:00
21004,2462,646,2024-05-14 06:30:00
21005,8267,704,2024-01-21 00:33:00
21006,4217,862,2024-03-11 01:56:00
21007,6983,3463,2024-03-15 21:00:00
21008,3946,6025,2024-06-16 13:36:00
21009,1318,4492,2024-07-14 05:44:00
21010,5020,3513,2024-10-31 16:28:00
21011,7295,5394,2024-04-23 18:15:00
21012,8923,3003,2024-05-24 19:39:00
21013,949,1750,2024-09-25 21:01:00
21014,8486,826,2024-07-23 14:50:00
21015,8028,5030,2024-12-22 18:03:00
21016,2431,1758,2024-03-08 05:40:00
21017,3432,5156,2024-06-10 19:26:00
21018,6012,2560,2024-10-11 07:32:00
21019,4894,1124,2024-08-01 04:34:00
21020,5981,1333,2024-09-08 01:15:00
21021,3141,4765,2024-10-28 21:52:00
21022,5630,5764,2024-04-13 19:12:00
21023,8305,3096,2024-03-06 22:59:00
21024,8070,4904,2024-08-20 05:22:00
21025,2433,293,2024-06-27 22:08:00
21026,2312,5685,2024-07-25 23:25:00
21027,6177,2794,2024-06-26 21:24:00
21028,3236,1143,2024-02-08 02:06:00
21029,7787,1755,2024-05-15 20:19:00
21030,8604,2027,2024-06-10 11:36:00
21031,6184,916,2024-07-19 22:10:00
21032,1384,354,2024-07-26 13:08:00
21033,1600,5764,2024-12-10 07:11:00
21034,1014,5008,2024-08-22 15:32:00
21035,4012,2672,2024-06-24 19:54:00
21036,4436,320,2024-09-04 15:42:00
21037,4256,1777,2024-02-02 08:36:00
21038,1955,3466,2024-02-12 07:06:00
21039,7132,3103,2024-02-01 17:06:00
21040,9471,3709,2024-11-25 01:37:00
21041,5831,4532,2024-10-07 00:41:00
21042,7669,2593,2024-01-13 01:49:00
21043,4308,4790,2024-09-05 13:08:00
21044,1398,5793,2024-08-14 18:01:00
21045,8288,5597,2024-10-18 00:54:00
21046,9871,3106,2024-11-08 14:52:00
21047,3649,393,2024-10-14 01:12:00
21048,9770,5046,2024-09-23 18:03:00
21049,2890,2434,2024-08-29 00:29:00
21050,7050,5040,2024-12-28 11:09:00
21051,7688,348,2024-10-15 04:40:00
21052,173,5422,2024-10-23 06:54:00
21053,2054,3300,2024-09-13 10:55:00
21054,7972,3675,2024-06-05 03:35:00
21055,6281,2828,2024-10-26 15:41:00
21056,6230,2770,2024-04-23 15:17:00
21057,1750,4232,2024-04-21 20:38:00
21058,4812,5752,2024-04-08 03:05:00
21059,9545,5515,2024-03-29 05:08:00
21060,1984,233,2024-12-17 16:56:00
21061,2834,777,2024-09-23 00:37:00
21062,4083,3049,2024-03-21 22:37:00
21063,1994,2010,2024-05-01 12:15:00
21064,5688,1776,2024-08-28 01:48:00
21065,5192,497,2024-02-18 06:02:00
21066,7800,2286,2024-04-21 08:20:00
21067,141,583,2024-07-10 16:25:00
21068,5481,3792,2024-03-12 01:02:00
21069,4865,3921,2024-05-20 22:44:00
21070,5545,5880,2024-07-20 08:44:00
21071,5741,1523,2024-07-05 12:33:00
21072,2531,2482,2024-05-08 21:56:00
21073,4215,4440,2024-01-29 02:54:00
21074,9720,1344,2024-07-24 06:50:00
21075,5827,4634,2024-03-09 06:05:00
21076,8305,1281,2024-02-09 03:03:00
21077,637,3849,2024-12-25 13:09:00
21078,786,3006,2024-04-09 02:10:00
21079,9098,494,2024-10-21 10:37:00
21080,4263,2003,2024-01-20 20:37:00
21081,3708,2487,2024-01-26 09:01:00
21082,2098,3972,2024-04-09 12:46:00
21083,77,3088,2024-09-20 19:39:00
21084,4752,352,2024-09-26 03:51:00
21085,2063,4663,2024-12-06 08:13:00
21086,545,3886,2024-03-21 05:30:00
21087,6610,2576,2024-01-07 05:33:00
21088,1950,5591,2024-06-26 00:07:00
21089,1950,3315,2024-01-12 15:01:00
21090,7589,206,2024-09-26 11:27:00
21091,2986,3149,2024-01-05 04:43:00
21092,8719,3154,2024-02-13 22:41:00
21093,5536,4349,2024-03-06 02:43:00
21094,9557,4202,2024-02-10 21:47:00
21095,592,765,2024-12-13 10:28:00
21096,1402,5862,2024-06-21 07:10:00
21097,5851,4542,2024-07-22 11:32:00
21098,8947,3098,2024-05-22 21:36:00
21099,716,2152,2024-08-04 16:21:00
21100,5332,5251,2024-03-18 21:18:00
21101,9725,4839,2024-11-17 14:11:00
21102,8015,2664,2024-07-10 06:59:00
21103,816,3669,2024-01-24 22:05:00
21104,6209,1332,2024-12-25 05:14:00
21105,180,4242,2024-10-30 03:16:00
21106,3688,401,2024-02-10 05:11:00
21107,4166,1245,2024-03-26 10:31:00
21108,7741,877,2024-07-09 10:41:00
21109,4076,1104,2024-12-18 13:51:00
21110,2201,2751,2024-07-14 03:19:00
21111,32,5082,2024-11-04 17:40:00
21112,9042,3723,2024-08-20 06:33:00
21113,8863,5794,2024-01-01 22:52:00
21114,1433,2633,2024-06-08 16:47:00
21115,459,623,2024-07-14 17:21:00
21116,6803,4558,2024-06-04 01:05:00
21117,8393,81,2024-11-23 13:29:00
21118,9678,3921,2024-04-02 22:41:00
21119,1892,913,2024-06-09 16:16:00
21120,4990,2530,2024-04-01 21:17:00
21121,4665,2657,2024-06-07 22:05:00
21122,3562,5778,2024-10-04 05:52:00
21123,5852,5728,2024-10-14 00:44:00
21124,7311,2816,2024-03-24 22:52:00
21125,9308,5211,2024-07-09 14:16:00
21126,5292,5876,2024-08-08 03:24:00
21127,1905,2757,2024-05-10 23:42:00
21128,8836,4391,2024-03-26 14:48:00
21129,6630,1108,2024-12-30 23:13:00
21130,2806,4849,2024-11-09 08:54:00
21131,629,883,2024-03-15 08:54:00
21132,4334,5995,2024-11-21 13:48:00
21133,1573,2559,2024-08-12 05:06:00
21134,1784,126,2024-05-07 02:26:00
21135,8748,2453,2024-03-15 03:20:00
21136,4376,4593,2024-08-29 22:19:00
21137,4946,878,2024-08-28 09:56:00
21138,944,5165,2024-04-23 14:10:00
21139,1338,5049,2024-11-14 05:59:00
21140,3371,2454,2024-10-15 13:13:00
21141,4012,5656,2024-09-11 18:21:00
21142,9188,1946,2024-03-25 08:47:00
21143,4952,3053,2024-03-12 07:30:00
21144,2838,1872,2024-03-24 20:04:00
21145,6970,48,2024-01-27 07:18:00
21146,612,1469,2024-06-20 00:04:00
21147,7821,4846,2024-09-26 10:06:00
21148,1182,769,2024-05-18 03:25:00
21149,5390,1272,2024-07-28 08:37:00
21150,6430,469,2024-11-19 03:05:00
21151,3002,2465,2024-01-07 23:23:00
21152,8074,879,2024-03-23 16:49:00
21153,4989,5526,2024-03-16 12:12:00
21154,8754,2867,2024-02-25 13:53:00
21155,6016,1814,2024-07-24 04:03:00
21156,9954,4797,2024-05-08 08:43:00
21157,6334,5452,2024-02-17 20:51:00
21158,1539,333,2024-05-02 05:43:00
21159,3951,1637,2024-04-10 09:12:00
21160,59,3130,2024-12-18 01:46:00
21161,2271,5556,2024-11-14 23:48:00
21162,5789,2670,2024-01-16 03:54:00
21163,1354,1827,2024-05-10 04:50:00
21164,277,1603,2024-05-19 23:37:00
21165,6654,300,2024-05-24 13:15:00
21166,1761,1134,2024-02-05 17:52:00
21167,1292,3519,2024-10-20 14:27:00
21168,4400,253,2024-01-26 07:19:00
21169,5722,3253,2024-05-04 21:29:00
21170,9397,321,2024-07-22 09:07:00
21171,5995,1350,2024-10-05 05:03:00
21172,7260,2902,2024-10-28 22:37:00
21173,4741,5632,2024-01-30 09:34:00
21174,3276,4690,2024-12-07 13:11:00
21175,9818,2282,2024-11-22 08:19:00
21176,1101,922,2024-11-14 23:31:00
21177,6429,3735,2024-10-31 15:05:00
21178,4404,5477,2024-02-02 22:03:00
21179,1169,3345,2024-07-26 08:49:00
21180,5067,2624,2024-10-24 14:20:00
21181,1415,4121,2024-05-17 14:06:00
21182,2613,4768,2024-09-07 01:14:00
21183,9614,739,2024-10-03 15:08:00
21184,4887,5146,2024-02-10 00:43:00
21185,9491,4915,2024-10-06 19:31:00
21186,4061,375,2024-06-10 18:26:00
21187,2865,4190,2024-10-31 18:25:00
21188,7601,3855,2024-04-01 00:09:00
21189,4331,3765,2024-10-13 08:10:00
21190,897,4994,2024-08-28 13:38:00
21191,5951,2902,2024-06-16 09:09:00
21192,1408,3743,2024-12-30 19:29:00
21193,8599,1606,2024-02-03 19:44:00
21194,4494,265,2024-11-02 06:05:00
21195,9091,2776,2024-10-18 16:42:00
21196,9087,2248,2024-08-09 21:23:00
21197,1237,538,2024-04-04 21:30:00
21198,7684,3876,2024-06-07 04:28:00
21199,2038,4334,2024-06-19 06:44:00
21200,8139,2399,2024-05-08 05:39:00
21201,7374,1069,2024-08-05 09:26:00
21202,4104,4323,2024-04-08 10:15:00
21203,3789,82,2024-08-08 08:20:00
21204,4378,1511,2024-02-18 20:20:00
21205,243,306,2024-11-10 03:52:00
21206,5321,2284,2024-10-16 08:00:00
21207,5299,1719,2024-06-14 21:10:00
21208,6323,196,2024-06-20 00:24:00
21209,6523,5946,2024-06-30 06:36:00
21210,7234,3289,2024-11-11 22:30:00
21211,9525,2699,2024-06-22 15:31:00
21212,4623,4974,2024-01-14 18:57:00
21213,5317,5417,2024-01-26 13:55:00
21214,4998,4062,2024-01-28 04:57:00
21215,4684,5770,2024-08-08 09:56:00
21216,361,3835,2024-01-03 17:01:00
21217,3883,2158,2024-03-19 04:23:00
21218,6946,2588,2024-08-10 00:01:00
21219,4494,466,2024-06-03 03:36:00
21220,6497,1905,2024-01-05 22:57:00
21221,8232,3740,2024-10-28 11:03:00
21222,5605,4308,2024-03-21 05:56:00
21223,766,5455,2024-12-05 18:40:00
21224,8231,3651,2024-05-24 11:02:00
21225,6168,1923,2024-02-18 13:42:00
21226,9952,5877,2024-08-18 17:34:00
21227,6175,2853,2024-06-19 16:12:00
21228,4379,1233,2024-06-03 08:31:00
21229,2737,2673,2024-05-07 11:56:00
21230,421,1561,2024-01-10 13:49:00
21231,6796,4598,2024-08-25 08:34:00
21232,7907,380,2024-03-29 06:23:00
21233,6756,4267,2024-08-29 04:55:00
21234,9471,629,2024-09-24 20:11:00
21235,8300,4492,2024-12-08 14:00:00
21236,3706,4872,2024-03-24 14:55:00
21237,1897,84,2024-07-17 19:58:00
21238,5322,2057,2024-12-18 14:42:00
21239,812,599,2024-05-24 15:03:00
21240,5141,1614,2024-07-03 09:10:00
21241,8161,2399,2024-02-05 23:11:00
21242,1573,1235,2024-09-18 09:06:00
21243,3781,4091,2024-03-31 08:17:00
21244,3948,5862,2024-09-13 10:43:00
21245,81,3332,2024-08-19 11:08:00
21246,9338,2554,2024-12-03 07:11:00
21247,2056,1397,2024-02-12 06:48:00
21248,4096,5635,2024-01-25 10:04:00
21249,2588,4755,2024-11-04 09:59:00
21250,6294,3308,2024-09-22 11:59:00
21251,7052,462,2024-02-29 19:32:00
21252,4433,5188,2024-11-14 22:49:00
21253,801,5184,2024-09-13 14:21:00
21254,1458,5401,2024-02-24 07:36:00
21255,2753,5709,2024-11-13 00:40:00
21256,5703,6004,2024-02-08 07:53:00
21257,6295,1055,2024-11-14 01:40:00
21258,1753,5226,2024-07-28 15:00:00
21259,3006,4412,2024-01-09 10:35:00
21260,8781,3615,2024-07-13 07:24:00
21261,9117,4233,2024-02-14 07:17:00
21262,4442,545,2024-09-20 06:14:00
21263,2137,2318,2024-03-12 18:22:00
21264,2919,5440,2024-07-31 08:50:00
21265,3316,645,2024-03-20 12:36:00
21266,1131,873,2024-02-06 20:16:00
21267,4170,2430,2024-03-29 16:37:00
21268,2645,304,2024-03-05 06:14:00
21269,3739,5564,2024-05-12 20:55:00
21270,6344,5779,2024-08-25 10:55:00
21271,9433,2219,2024-05-16 14:15:00
21272,7020,2518,2024-03-25 07:09:00
21273,5434,2057,2024-04-10 17:25:00
21274,2851,1967,2024-03-16 19:40:00
21275,3812,1425,2024-05-29 15:33:00
21276,1072,5037,2024-09-30 11:09:00
21277,6312,3960,2024-09-09 14:17:00
21278,375,883,2024-09-27 10:31:00
21279,9786,3767,2024-06-08 19:16:00
21280,9415,5430,2024-04-21 20:41:00
21281,810,5129,2024-08-04 23:44:00
21282,8658,3027,2024-06-26 18:51:00
21283,6592,4113,2024-08-12 18:14:00
21284,6409,1404,2024-06-08 09:33:00
21285,9545,4398,2024-05-13 14:19:00
21286,5628,2788,2024-08-24 11:53:00
21287,5099,4746,2024-07-29 12:45:00
21288,3781,2609,2024-05-26 05:54:00
21289,2995,3521,2024-11-12 05:03:00
21290,3215,255,2024-08-19 03:47:00
21291,1155,5651,2024-03-29 11:22:00
21292,6614,4711,2024-11-07 09:52:00
21293,6442,2282,2024-10-06 12:57:00
21294,10015,2694,2024-11-26 09:51:00
21295,3921,4850,2024-06-05 09:31:00
21296,4327,1954,2024-05-10 07:21:00
21297,4578,2431,2024-09-02 18:46:00
21298,3465,5611,2024-08-15 01:07:00
21299,2778,5444,2024-02-07 20:51:00
21300,7046,1840,2024-05-27 14:19:00
21301,754,235,2024-06-18 15:28:00
21302,7946,4247,2024-12-28 23:38:00
21303,6630,2093,2024-06-13 08:05:00
21304,7316,1885,2024-02-06 18:14:00
21305,5544,2548,2024-10-09 21:38:00
21306,6063,2583,2024-03-24 01:00:00
21307,7488,4809,2024-03-26 05:08:00
21308,8327,4312,2024-10-20 08:01:00
21309,7655,4563,2024-01-24 23:02:00
21310,4945,5851,2024-08-24 05:45:00
21311,7757,1641,2024-10-25 12:38:00
21312,7067,2508,2024-08-26 15:03:00
21313,9439,5065,2024-05-01 07:27:00
21314,7771,2899,2024-03-29 15:07:00
21315,6178,1445,2024-01-29 05:22:00
21316,8092,287,2024-04-12 03:30:00
21317,3884,839,2024-05-28 21:00:00
21318,6724,5922,2024-03-19 22:39:00
21319,3453,3002,2024-02-25 08:23:00
21320,9095,5259,2024-01-14 17:10:00
21321,4256,2563,2024-12-08 02:48:00
21322,7379,1140,2024-12-12 20:59:00
21323,4517,1492,2024-03-29 00:31:00
21324,6144,5388,2024-03-20 04:18:00
21325,5268,4883,2024-09-21 10:08:00
21326,8814,691,2024-07-25 17:16:00
21327,9762,2338,2024-07-06 15:57:00
21328,8906,5995,2024-01-20 22:31:00
21329,8262,5803,2024-01-16 17:31:00
21330,4015,798,2024-05-14 12:20:00
21331,1946,1553,2024-03-26 03:51:00
21332,1328,5763,2024-03-18 10:51:00
21333,3620,2824,2024-11-29 22:02:00
21334,2243,851,2024-11-13 21:18:00
21335,2598,1496,2024-12-22 19:33:00
21336,6202,4119,2024-04-01 19:18:00
21337,5102,4431,2024-05-27 19:55:00
21338,6060,4121,2024-11-12 11:22:00
21339,418,853,2024-12-05 15:54:00
21340,7972,5277,2024-02-04 10:32:00
21341,419,1372,2024-09-14 05:12:00
21342,8568,1097,2024-02-20 06:16:00
21343,3771,2934,2024-12-10 02:25:00
21344,3541,1851,2024-11-02 18:04:00
21345,3569,3522,2024-07-21 00:20:00
21346,2830,1816,2024-09-14 03:06:00
21347,627,5048,2024-01-13 23:48:00
21348,10011,4473,2024-11-15 05:14:00
21349,7602,3953,2024-04-19 04:44:00
21350,3037,1131,2024-04-15 15:14:00
21351,5572,3954,2024-07-16 01:19:00
21352,4188,4561,2024-06-21 08:42:00
21353,6621,1650,2024-04-07 22:09:00
21354,3475,2968,2024-11-10 16:06:00
21355,3383,2956,2024-12-10 08:03:00
21356,1063,835,2024-07-03 20:46:00
21357,9411,762,2024-08-22 20:48:00
21358,6414,2994,2024-08-06 02:06:00
21359,7280,1379,2024-12-10 17:47:00
21360,4225,2421,2024-01-10 12:58:00
21361,6454,3152,2024-05-21 01:49:00
21362,1681,1437,2024-03-27 04:20:00
21363,2764,4843,2024-07-07 10:40:00
21364,3122,4975,2024-05-13 09:15:00
21365,2150,621,2024-04-08 11:27:00
21366,4719,5948,2024-12-24 04:23:00
21367,9333,1652,2024-09-21 12:41:00
21368,7038,1115,2024-09-03 07:17:00
21369,1579,2929,2024-03-07 20:41:00
21370,8347,4443,2024-12-19 09:20:00
21371,8127,1482,2024-09-17 22:32:00
